3901.47,3916.42,3613.63,3631.04,3631.04,1411480064
3628.02,3758.27,3553.53,3630.7,3630.7,1194829952
3629.92,3819.21,3594.58,3792.4,3792.4,928113984
3796.15,3796.15,3666.9,3682.84,3682.84,768014976
3681.58,3950.25,3681.58,3926.07,3926.07,1374210048
3928.41,3969.89,3869.9,3892.35,3892.35,1043740032
3892.94,4210.05,3884.82,4200.67,4200.67,1686880000
4197.13,4279.31,4109.7,4174.73,4174.73,1712320000
4171.62,4214.63,4039.29,4163.07,4163.07,1367049984
4166.11,4358.43,4160.86,4338.71,4338.71,1207449984
4341.05,4403.74,4269.81,4403.74,4403.74,1208210048
4395.81,4470.23,4377.46,4409.32,4409.32,1431730048
4408.46,4432.47,4258.89,4317.48,4317.48,1288019968
4319.37,4352.31,4210.42,4229.36,4229.36,1116770048
4229.88,4362.64,4164.05,4328.41,4328.41,1161769984
4324.46,4413.27,4320.53,4370.81,4370.81,1069939968
4369.35,4443.88,4321.05,4426.89,4426.89,906928000
4429.67,4624.14,4405.64,4610.48,4610.48,1313869952
4614.52,4878.71,4564.25,4772.02,4772.02,1968739968
4776.21,4922.17,4765.1,4781.99,4781.99,1597139968
4789.25,4873.73,4751.63,4826.48,4826.48,1222279936
4829.58,5446.91,4822,5446.91,5446.91,2791610112
5464.16,5840.3,5436.85,5647.21,5647.21,3615480064
5643.53,5837.7,5591.64,5831.79,5831.79,1669030016
5835.96,5852.48,5478.61,5678.19,5678.19,1976039936
5687.57,5776.23,5544.21,5725.59,5725.59,2008070016
5741.58,5800.35,5472.72,5605.51,5605.51,1821570048
5603.82,5603.82,5151.44,5590.69,5590.69,2399269888
5583.74,5744.35,5531.06,5708.52,5708.52,1780540032
5708.11,6060.11,5627.23,6011.45,6011.45,2354429952
5996.79,6194.88,5965.07,6031.6,6031.6,2207099904
6036.66,6076.26,5792.34,6008.42,6008.42,2034630016
6006,6075.59,5732.47,5930.32,5930.32,2401840128
5935.52,5935.52,5504.18,5526.64,5526.64,2735699968
5524.6,5754.33,5397.88,5750.8,5750.8,1966989952
5747.95,5976.8,5721.22,5904.83,5904.83,1905040000
5899.74,5988.39,5728.82,5780.9,5780.9,1710130048
5787.82,5876.72,5689.19,5753.09,5753.09,1403920000
5754.44,6255.71,5724.58,6153.85,6153.85,2859040000
6114.85,6214.99,6040.85,6130.53,6130.53,1772150016
6132.02,6470.43,6103.33,6468.4,6468.4,2311379968
6440.97,6767.31,6377.88,6767.31,6767.31,2870320128
6777.77,7367.33,6758.72,7078.5,7078.5,4653770240
